글번호,공개여부,제목,등록일,작성자,처리지사,진행현황,내용,답변자,답변내용
185579,공개,파트 타임 직원의 퇴직 연금 납부액 ...,2020-10-12,M**,콜센터,처리완료,매달 특정 요일만 근무하기로한 파트타임 직원입니다. 근무날 수에 따라 그달 그달 월급이 다를경우 퇴직연금 신청시 금액 산정은 어떻게 하나요? 매달 수정신고를 해야하나요?,콜센터,고객님 안녕하십니까? 근로복지공단 콜센터입니다.먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다. 인터넷상담은 콜센터에서 답변을 드리고 있으며 직접 민원업무 처리를 하지 않으므로 업무에 대한 판단을 해드릴 수 없으며 일반적인 단순문의에만 답변 가능한 점 양해부탁드립니다. 근로복지공단 퇴직연금 가입건에 대한 개별적인 사안에 대한 보다 자세한 상담은 실제 업무를 수행하고 있는 사업장 소재지 관할지사 경영복지부(복지사업부) 담당자에게 문의하시길 안내드립니다. - [근로복지공단 지사 찾기]근로복지공단홈페이지 → 조직안내 → 지역본부 및 지사 기타 근로복지공단의 업무와 관련된 궁금한 사항이 있으시면 근로복지공단 콜센터(☎1588-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다.이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다. 
185560,공개,자격상실신고 수정,2020-10-12,전**,콜센터,처리완료,자격상실 신고를 완료 하였으나 상실일자 와 보수총액을 수정하여야 할것 같습니다. 인터넷에서 가능한가요? 어떤 서식을 작성하면 되는지 알려주세요,콜센터,"고객님 안녕하십니까? 근로복지공단 콜센터입니다. 먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다.근로복지공단은 고용·산재보험 가입·부과·피보험자 관리 및 산재 보상·요양·재활·의료서비스 업무와 그 외 일자리안정자금지원 등의 일부 복지업무를 수행하고 있습니다.고용산재보험 상실일자와 보수총액수정신고는 방문,우편, 팩스, 온라인접수 가능합니다.팩스접수방법은 고용산재보험 상실일자 정정인경우 [별지제3호서식] 피보험자고용정보내역 정정신청서+정정할 상실일자 확인 할 수 있는자료첨부고용산재보험 보수총액수정신고인 경우 [별지제54호서식] 고용종료근로자 보수총액수정신고서피보험자고용정보내역 정정신청서와  고용종료근로자 보수총액수정신고서 서식은 근로복지공단홈페이지 http://www.kcomwel.or.kr -서식자료에서 다운로드받거나 근로복지공단 콜센터[☎1588-0075 → 상담사연결'0'번 → 보험가입 취득상실 보험료상담 문의'1'번] 통해 팩스나 이메일로 받아 작성하여 첨부서류와 함께 사업장 소재지 관할 근로복지공단으로 접수합니다.온라인접수방법은 아래와 같은 방법으로 접수 가능합니다.   고용산재보험토탈서비스(http://total.kcomwel.or.kr)→ 사업장유형 공인인증서 로그인→사업장→ 민원접수신고→자격관리→근로자고용정보정정신청          고용산재보험토탈서비스(http://total.kcomwel.or.kr)→ 사업장유형 공인인증서 로그인→사업장→ 민원접수신고→보수신고→고용종료근로자 보수총액수정신고서 기타 궁금한 사항이 있으면 근로복지공단 콜센터(☏1588-0075)를 이용하여 주시기 바랍니다.  쌀쌀해지는 날씨에 건강 유의하시기 바라며 이용해 주셔서 감사합니다.※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다.              "
185558,공개,부과고지 보험료 조회(202009) ...,2020-10-12,김**,콜센터,처리완료,전에는 사업장으로 조회하면 바로 한번에 전직원 금액을 볼 수 있었는데  그 화면 어디로 옮겼나요?  없앴으면 다시 만들어주세요  그거 없으면 불편해서 일 못합니다.,콜센터,"고객님 안녕하십니까? 근로복지공단 콜센터입니다. 먼저 이용에 불편을 드려 죄송합니다. 부과고지시스템 개선 작업진행 중이며, 이로인해 부과고지보험료조회 화면에 오류가 발생하여 조치를 위하여 잠시 해당 메뉴를 일시 중지하였습니다.현재 정상 이용가능함을 확인하였습니다. 번거로우시겠지만 토탈서비스 재 로그인을 통해 업무처리 진행 부탁드리겠습니다.저희도 보다 더 나은 서비스를 제공하고자 항상 노력하겠습니다.이용해 주셔서 감사합니다. 기타 궁금한 사항이 있으시면 근로복지공단 콜센터(☎1588-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다. 이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다.  ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다.  "
185520,공개,고용 산재보험 관련 우편이 왔습니다....,2020-10-10,백**,콜센터,처리완료,"저는 현재 회사 소속 회사원으로 일하고 있으며, 부업으로 개인사업자를 내서 조그만 인터넷 쇼핑몰을 운영하고 있습니다. 물론 직원은 한명도 없습니다. 헌데, 고용 산재보험 관련 우편이 왔습니다. 이 경우에도 고용 산재보험에 가입을 해야하는 건가요? 매출은 월 50도 나오지 않고 있습니다.",콜센터,"고객님 안녕하십니까? 근로복지공단 콜센터입니다. 먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다.사업자등록시 발송해드리는 고용산재보험가입안내문입니다.현재 근로자없이 대표자 혼자 운영하거나 동거친족종사자만 운영하신사업장인경우 가입대상아니므로 받으신 고용산재보험관계성립(가입)신고 안내문 우편물에 고용산재보험 적용제외확인서가 동봉되어 있다면 작성하여 사업장 소재지 관할 근로복지공단으로 우편 ,방문접수,팩스, 온라인접수가 가능 합니다.온라인접수방법은 고용산재보험토탈서비스(http://total.kcomwel.or.kr)→ 사업장유형 공인인증서 로그인→사업장→ 민원접수신고→ 보험적용제외신고→ 고용산재보험 적용제외확인서에서 접수 가능합니다.대표자와 대표자의 동거친족을 제외한 근로자가 1명이상 고용시 사업장 적용신고인 보험관계성립신고서를 성립일로부터 14일이내, 근로자고용신고서는 고용한 날이 속하는 달의 다음 달15일로 상이하나 최초로 고용산재보험가입하는 경우 동시에 제출하여야 성립일이 속하는 달의 보험료를 적기에 산정부과가 가능하므로 두가지를 함께사업장 소재지 근로복지공단으로 신고합니다. [근로복지공단 지사 찾기] 근로복지공단홈페이지 http://www.kcomwel.or.kr → 공단소개 → 조직안내 → 지역본부 및 지사에서 사업장 관할 지역본부 및 지사 연락처(담당자) 등을 상세하게 검색 가능합니다.기타 궁금한 사항이 있으면 근로복지공단 콜센터(☏1588-0075)를 이용하여 주시기 바랍니다.  쌀쌀해지는 날씨에 건강 유의하시기 바라며 이용해 주셔서 감사합니다.※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다.       "
185502,공개,조기복직에  따른 휴직종료일 변경,2020-10-08,김**,콜센터,처리완료,육아휴직중이였던 근로자의 조기복직에  따라 고용·산재보험의 휴직신고내용 중 복직일을 변경해야하는지 문의드립니다. 해야한다면 근로복지공단 내 신청 메뉴명을 확인부탁드립니다.,콜센터,고객님 안녕하십니까? 근로복지공단 콜센터입니다. 먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다.휴직종료일 변경신고하는 근로자정보변경신고 고용산재보험토탈서비스온라인신고 경로 안내입니다.        고용산재보험토탈서비스(http://total.kcomwel.or.kr)→ 사업장유형 공인인증서 로그인→사업장→민원접수신고→자격관리→근로자정보변경신고 고용산재보험만 휴직종료일 변경신고 가능합니다.기타 궁금한 사항이 있으면 근로복지공단 콜센터(☏1588-0075)를 이용하여 주시기 바랍니다.  쌀쌀해지는 날씨에 건강 유의하시기 바라며 이용해 주셔서 감사합니다.※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다.   
185501,공개,계약직으로 수정신고,2020-10-08,김**,콜센터,처리완료,10/1 부로 (주)펜타스코리아 / 사업장관리번호:72088005480 / 사업자번호 720-88-00548  EDI에서 4대 보험 가입 신고를 했습니다.   당시 계약직으로 선택하지 않아서 수정하고자 합니다  대상자 김민채 901111-2*****,콜센터,"★고용산재토탈서비스(http://total.kcomwel.or.kr) → 로그인 → 민원접수/신고 → 자격관리 → 근로자고용정보정정신청(10508) 에서 변경가능-고용, 산재보험에 대해서 고용산재토탈서비스를 통해 변경가능하며, 그외 보험에대해서는 해당기관으로 문의 바랍니다.개별적인 사안에 대한 보다 자세한 상담은 실제 업무를 수행하고 있는 사업장 소재지 관할지사 가입지원부 담당자에게 문의하시길 안내드립니다.- [근로복지공단 지사 찾기]근로복지공단홈페이지 →조직안내 →지역본부 및 지사기타 궁금한 사항이 있으시면 근로복지공단 콜센터(☎1588-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다.이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다.※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다."
185464,공개,"고용, 산재보험 정정 문의",2020-10-07,장**,콜센터,처리완료,"사업장(지방자치단체)에서 근로자가 이미 고용, 산재보험에 가입이 되어 있는데 추가로 사업을  해서 보수가 더 올라가는데 이때에 추가로 정정신고를 해야 합니까?  추가로 신고를 하면 토탈서비스에서는 어디로 들어가서 해야 합니까?  그리고 고용, 산재보험료 고지서는 여기서 발급 가능한가요?",콜센터," 고객님 안녕하십니까? 근로복지공단 콜센터입니다.먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다. 인터넷상담은 직접 민원업무 처리를 하지 않으며 일반적인 단순문의에만 답변 가능한 점 양해부탁드립니다.  상용직 근로자로 보수인상이 되어 신고하고자 하신다면 월평균보수변경신고서이고, 일용직 근로자의 경우 일용근로내용 정정신청서입니다.  상용직(일반 근로자) 접수하실 수 있는 경로입니다.→ 고용산재보험 토탈서비스(http://total.kcomwel.or.kr) → 사업장 로그인 → 사업장 → 민원접수/신고 → 보수신고→ 월평균보수변경신고 일용직 근로자 접수하실 수 있는 경로입니다.→고용산재보험 토탈서비스(http://total.kcomwel.or.kr) → 사업장 로그인 → 사업장 → 민원접수/신고 → 자격관리 → 근로내용 확인신고 정정 및 취소신고  저희 근로복지공단에서 산재·고용 보험료 부과 업무를 하고 있고, 수납 처리는 건강보험공단에서 담당하고 있기 때문에 고지서는 건강보험공단에서 발송을 하고 있습니다. 불편하시겠지만 건강보험공단(☎)1577-1000 으로 문의하시기 바랍니다.  기타 궁금한 사항이 있으면 근로복지공단 콜센터(☏1588-0075)를 이용하여 주시기 바랍니다.  쌀쌀해지는 날씨에 건강 유의하시기 바라며 이용해 주셔서 감사합니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다."
185450,공개,하수급인근로내역 신고하려는데 사업개시...,2020-10-07,김**,콜센터,처리완료,신고하려는데 답장 부탁드립니다.,콜센터, 고객님 안녕하십니까? 근로복지공단 콜센터입니다. 먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다. 인터넷상담은 직접 민원업무 처리를 하지 않으며 일반적인 단순문의에만 답변 가능한 점 양해 부탁드립니다. 먼저 원수급인 사업장에서 하도급 사업장에 대한 하수급인 승인신청이나 하수급인 명세서 신고를 하셨는지 원수급 사업장에 확인하셔야 합니다. 원수급 사업장에서 신고하고 처리도 되었다는 확인을 받으셨다면 사업개시번호나 하수급인관리번호 확인 할 수 있는 방법은 전화상담<근로복지공단 콜센터(☏1588-0075)>과 인터넷 경로 안내하겠습니다. 인터넷 경로입니다. ① 하수급인승인신청을 받은 하도급관리번호 확인 방법→ 고용산재보험 토탈서비스(http://total.kcomwel.or.kr) → 사업장 로그인 → 사업장 → 정보조회 → 보험가입정보조회 → 사업개시사업장현황조회  ② 하수급인명세서를 받은 하도급관리번호 확인 방법→ 고용산재보험 토탈서비스(http://total.kcomwel.or.kr) → 사업장 로그인 → 사업장 → 정보조회 → 보험가입정보조회 → 미승인 하수급승인사업장현황 조회  ③ 단순히 일용근로내역서를 신고하실 때 현장 사업개시번호가 확인되지 않으신 경우→ 고용산재보험 토탈서비스(http://total.kcomwel.or.kr) → 사업장 로그인 → 사업장 → 민원접수/신고 → 근로내용확인신고 → 사업장관리번호를 고객님 사업장 본사로 선택 → 하수급인 관리번호 돋보기 버튼 클릭하시면 사업개시번호 확인 됩니다. 기타 궁금한 사항이 있으면 근로복지공단 콜센터(☏1588-0075)를 이용하여 주시기 바랍니다.  쌀쌀해지는 날씨에 건강 유의하시기 바라며 이용해 주셔서 감사합니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다. 
185434,공개,보험료 정정 공지 신청,2020-10-07,정**,콜센터,처리완료,9월 1일자로 퇴사자가 있어   9월 보험료 정정 고지 신청을 하려고 합니다  서식에 찾아봐도 모르겠네요  어떻게 하면 되나요?,콜센터,"고객님 안녕하십니까? 근로복지공단 콜센터입니다.먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다. 문의 하신 내용이 보수총액에 대한 정정신고이시면 아래내용으로 정정 가능합니다.자격상실 신고시 해당 근로자에게 지급한 보수총액을 신고하였으나 이후 추가로 보수를 지급하게 되었거나, 착오 신고한 경우 '고용종료근로자 보수총액 수정신고서'를 제출하실 수 있습니다.- 고용산재토탈서비스(http://total.kcomwel.or.kr) → 민원접수/신고>보수신고>고용종료근로자 보수총액 수정신고서 제출해주신 고용종료근로자 보수총액 수정신고서가 관할지사에서 처리완료된 후 부과되는 보험료의 고지시점부터 토탈서비스에서 확인가능합니다. 인터넷상담은 직접 민원업무 처리를 하지 않으며 일반적인 단순문의에만 답변 가능한 점 양해부탁드립니다. 개별적인 사안에 대한 보다 자세한 상담은 실제 업무를 수행하고 있는 관할지사 담당자에게 문의하시길 안내드립니다.- [근로복지공단 지사 찾기]근로복지공단홈페이지 → 조직안내 → 지역본부 및 지사  기타 궁금한 사항이 있으시면 근로복지공단 콜센터(☎1588-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다. 이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다. "
185415,공개,고용보험 국민연금 납부 면제 나이,2020-10-07,윤**,콜센터,처리완료,고용보험과 국민연금 납부 면제 나이(몇년도생)인가요?,콜센터,"고객님 안녕하십니까? 근로복지공단 콜센터입니다.먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다. 일반적으로 만 65세 이상이면 고용보험에서 실업급여부분은 납부하지 않아도 됩니다. 하지만 고안직업능력부분은 사업장에서 납부의무는 있습니다.만65세 이후에 고용보험 적용사업장에 신규로 고용된자는 일반 근로자와 동일하게 고용신고를 해야합니다.단 실업급여는 적용제외이며 고용안정.직업능력개발사업은 적용이 됩니다.(고용안정.직업능력개발사업부분은 사업장 부담분 이기에 65세 이상인 근로자의 경우 고용보험에 대한 부담분은 따로 없습니다.) ■ 고용보험1) 실업급여 : 만65세 이후에 취득이 되면 보험료 부과하지 않음2) 고용안정, 직능 : 65세이상 근로자에 대해서도 모두 징수                          (연령에 관계없이 모두 징수함-사업주부담) ※ 오늘 기준으로 1955년 10월 14일 이전일 경우 만65세입니다. 국민연금의 규정은 다를 수 있으니 국민연금 1355로 문의부탁드립니다. "
185372,공개,고용보험 상실신고서 전송을 위한 근로...,2020-10-06,이**,콜센터,처리완료,고용보험 상실신고서 전송을 위한 근로복지 공단 화성지사 팩스번호 문의합니다,콜센터,"고객님 안녕하십니까? 근로복지공단 콜센터입니다. 먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다.화성시 소재 사업장 근로자(고용정보, 피보험자)관리 화성지사 팩스번호는 0502-231-1209 입니다.기타 궁금한 사항이 있으면 근로복지공단 콜센터(☏1588-0075)를 이용하여 주시기 바랍니다.  쌀쌀해지는 날씨에 건강 유의하시기 바라며 이용해 주셔서 감사합니다.※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다."
